yarn_id,yarn_name,brand,weight,fiber
85ee7e281198759918b7e124a4734bbc1954539f,South African Soft Mohair Mixed  ,Susan's Family,Lace,
3dadd649b22bbbbebb382f986eec8012ae2a7e8d,Morandi Wilderness,Susan's Family,DK (11 wpi),
7cd910b694400b61b47750cfbe56e93bc17d001e,Morandi 8#,Susan's Family,Bulky (7 wpi),
c31cb5e72f4a83abd2b86d38b5759db53e487df7,Alpaca 驼颜,Susan's Family,Lace,
b919a069d0c402bbdae2242cce1130fdb05caa65,Mille Fili,Wolle Rödel,Aran (8 wpi),
b25b39221deb9020698580734b6f1845af1edaae,Mc Wool Cotton Mix 130,Lana Grossa,Aran (8 wpi),
22f0e15f4a8f5bbe0e12dcc4f64ecef63d708af4,Cotton-Yak,Concept by Katia,Aran (8 wpi),
5cc3b08074fa450878f5aa45a2a774e448c8ed96,About Berlin Funky,Lana Grossa,Aran (8 wpi),
e1be65bb757df9b76c2b5d71793626e850aba9b4,Kristal,Kartopu,Aran (8 wpi),
c079380ac39cdbbc5f40c2ce31e5d572beecd4b5,Kristal,Ice Yarns,Aran (8 wpi),
8c8651cba891ae3bff85e1a40ce2281ae5e91eb9,Tangier,Cascade Yarns ®,Aran (8 wpi),
7cd41bf020bfc12d10ef7a3accca6dc1d7711312,Merino Fine,Officina del Colore Naturale ,Sport (12 wpi),
61289bb2ae0552ea7a4892a939a8f6cd77de86cd,Merino Worsted,Echoview Fiber Mill,Worsted (9 wpi),
7fa8bb2aca54529de0a8da08002b1a328a0743ac,Sport (without chlorofibre),Bergère de France,Aran (8 wpi),
056c9e623d5fdcc2d351465c7e70835a69694b1c,Roll With It Sparkle,Red Heart,Aran (8 wpi),
de3dedbe1170a8939d5316dc109d2cb523ca92c9,Angel,Debbie Bliss,Fingering (14 wpi),
f9dfb2b635268a26740e06b64a08312007eb47df,Lullaby Double Knitting,Elle (Saprotex),DK (11 wpi),
47c028af34de3f88f51fe1f658d04eac51ae5fa2,Diablo Multi,Hobbii,Super Bulky (5-6 wpi),
188feff23bc44496ee690917f8751f0e1e134fd2,Carousel Twist,Loops & Threads,Bulky (7 wpi),
ca57695338986816dcbccfa0e6fb0f5ec551e25c,Alpaca 驼颜,Susan's Family,Sport (12 wpi),
7e023e326696626a3c0210b7b358b701b06be221,Garzato Fleece Degradé ,Lana Grossa,Bulky (7 wpi),
79ded0187371b676dd6781443b62f71b81248b7a,Gomitolo 100,Lana Grossa,Bulky (7 wpi),
0c1790ba24241b8103a3ab486d5bc074d5dcf7f3,Mohair,CasaSol ,DK (11 wpi),
1d23c1b673c205921f2869ab865ea23c5afb0ce4,Bambú M,CasaSol ,DK (11 wpi),
a0f2465d4835058bbe638999a62d6ed6ff2012eb,Cotton Glace,Rowan,Fingering (14 wpi),
59e0e84c7f555974dbfc508b481bb8b9a36278b2,Baby Solid,TLC,Fingering (14 wpi),
5697f74a5f7bb8ae628e8ca9b85c57135027a9c7,Lyscordet,Twilleys of Stamford,Light Fingering,
6a1ff90433a6f8ffae421e4f1975256a08fa110b,Grace,Patons North America,DK / Sport,
7981134679d4d15cb11536ddcb23dfd97ccc90ec,Magic Stripes,Lion Brand,Bulky (7 wpi),
255d7cdaf4dffcb11500fa4769adfc3d30fe671b,Baby Soft,Lion Brand,Bulky (7 wpi),
e222cff5a41d8138d99722cd88e27fb374538a91,Homespun Baby,Lion Brand,Bulky (7 wpi),
dc9945f097369d2953e11662065587ef7b94c94f,Darling,Peter Pan,Fingering (14 wpi),
a66fe9804eea68e75fc0413fad7918279eff7c88,Baby Soft,Bernat,Sport (12 wpi),
c107888f053b52ef127c8dda8880f7562bec8b42,Moon & Stars,Red Heart,Worsted (9 wpi),
fe9489798d4a2a8562851b1a7b4240e5e84363fc,Angora Extra,Knitting Fever,DK (11 wpi),
8081a4297fe7a6c79c655e9210c24c187e000ca0,Honey 4ply,Bella Baby,Fingering (14 wpi),
d9d09415e384469752fbbb6160079ae3d34b230e,Rooster Almerino DK,Woolhunter,DK (11 wpi),
170e6fb79824ee96bda7755d0d8b735f24f11e3a,Almerino DK ,Rooster,DK (11 wpi),
88c70175449d090897303beacbf5533b5e09f95e,Value Crafts Double Knitting,Knitcraft by Hobbycraft,DK (11 wpi),
6be9759f21ddcf561019675d98995f0b082d1bb4,Baby Sport Pompadour Solids,Red Heart,Sport (12 wpi),
1a140d5f50b5f883b7479b471ecaf216a53ecd9d,Peques,Katia,Light Fingering,
96f040468dd77b4146a9afc4df9cffc4f0f754c0,Peques Plus,Katia,Light Fingering,
00f1d881d14917d40b2022bddc9a115a583c68d5,Baby,Tahki Yarns,Fingering (14 wpi),
a9c39d2ca2a98f209c1a7c15f712adab437fffc0,Cotton,Yarn Source Manila,DK (11 wpi),
e16700baaa364e0e0f66a148628462aa0ae0769b,Admiral Stärke 6,Schoppel-Wolle,Sport (12 wpi),
ed9bf7d935bf1d5484566ae29c4bffc2cf7e18b4,With Love,Woolcraft,DK (11 wpi),
34043bf136b1112cfe15758956a3816ad4b06b78,Baby Blanket Tiny Solids,Bernat,Aran (8 wpi),
c3433f75395b6e8358fad2fc787d6fec1b355810,Pride 'n Joy,Lady Galt,Light Fingering,
321f4e65345742872e696ccbca1e624a94bf4e9f,Supreme Luxury Cotton 4 Ply,Wendy,Fingering (14 wpi),
6d44423476f843e4928570a14b24bb57fb835de7,Driftone,Plymouth Yarn,Sport (12 wpi),
830c53668e67ba9b4908d5f46465837f6e59a497,Supreme Soft & Gentle Baby 4 ply,James C. Brett,Fingering (14 wpi),
8b6a385617e62ef2ead865fbcd3b7c88753af90e,Baby Blossom Chunky,Hayfield,Bulky (7 wpi),
58578c3752cdc8910a96957d0e9f917bd7d6935e,Lanagold Plus,Alize,Bulky (7 wpi),
0708af65d68d5de1241a6ccdbd11118f79b7981d,Special for Babies 4ply,Stylecraft,DK (11 wpi),
43ea28d99eb394219f247640a33c7e4fd5fc3c38,Cotton 8/4 Organic,Mayflower,Sport (12 wpi),
9ad2049cc000ed4f92ba9d9f3f6f641a51f015f7,Marvel 5 ply ,4 Seasons,Sport (12 wpi),
541539cb19685e58ebbdbbd420f0a82006e2db7d,Classic DK,Autumn and Indigo Fibers,DK (11 wpi),
d8cae7e89b372a2de78d94f88e97ab0faeb38430,Merino DK,Kenyarn,DK (11 wpi),
41fcddf7e42790e351f42e833c44d4121ce94a62,Snuggly Soothing DK,Sirdar,DK (11 wpi),
9058d8cfdf7b97ceea3b342989a91094cf58ab7e,Stonewash DK,James C. Brett,DK (11 wpi),
b282c9a1aa433a7a4d7ae2fca04958b1a77a5365,Wondersoft DK Prints,Stylecraft,DK (11 wpi),
dbe5db8ccfdbd09d1703d004ceaeeab913791d32,Regatta,Stylecraft,DK (11 wpi),
36469f889f45a2580cc6b5726992c8de11444f9a,Keld Fingering,Eden Cottage Yarns,Fingering (14 wpi),
3a160ecabc64a7e865c538dde3e9bd92f89fe4fb,Softee Baby Stripes,Bernat,DK (11 wpi),
4471f187013a6bb6b10eaec5ad77a993d755a575,100% Pure Cotton DK,Sirdar,DK (11 wpi),
05a63b78549b7c640008c95b5ad4783041f73e0f,Phoenix DK Solids,Ella Rae,DK (11 wpi),
1445cfaa6289b3ac580bc5f80dca255ebceefbbc,Baby,Red Heart,Worsted (9 wpi),
a5cf4718486b347de45876d8f71dafeb2ac9aaf6,Tizz ,Bella Baby,DK (11 wpi),
dc5b6c8ab1a13472f0e9d1637251ff2cea8df3d2,Baby Soft 8Ply,Lincraft,DK (11 wpi),
1256f7d04a64f2927bb9d813ccf157bcbbdfff27,Organic Cotton ,Ficio,DK (11 wpi),
f9f0d789827b06e79096592aca3ef7451b6945ed,Baby Bliss Merino 8 ply,Bella Baby,DK (11 wpi),
3ad73426d88070e62be39b480d35ddf66ee233ce,Wonderland Courtelle Quick Knit,Sirdar,Bulky (7 wpi),
c00c479936038c0f3b78c6206ba35dea670bb66b,Baby Wonder 4ply,Bella Baby,Fingering (14 wpi),
305106cc6d51fc1bf5f5a8d850e83d847a75009e,Wonderland Courtelle,Sirdar,Light Fingering,
2eed69506dd594448ce2d0d584a90273c81c4d7c,Noya Bamboo Cotton,Ficio,DK (11 wpi),
1161ecb6627e8d21068ecf057cda560fa7b3a6cb,Innocence DK,James C. Brett,DK (11 wpi),
e1be6ff6a93739d737272a46a4ffc747abd57868,Sport,Spinnerin,Sport (12 wpi),
dd4a2eb306cc997f10c7be8e9417168391cfa366,Paradise Beaches DK,King Cole,DK (11 wpi),
7d73198d40281976c883572306bc6410bf875612,Double Knit,Korbond,DK (11 wpi),
2e69252b973c9368756992909739d5e0b04f0433,Pony 4ply,4 Seasons,Fingering (14 wpi),
fc205ed6b1d9308c7f0eb895219ecf18f91d0393,Kawaii Akachan (かわいい赤ちゃん),Hamanaka ハマナカ,Worsted (9 wpi),
b04118a27717b85954ae356f13151bd81b0570c1,Special 4 ply,Stylecraft,Fingering (14 wpi),
65d5ae614bc17343f6331bbd219e2d1ad3e9c2b7,Ellen,Goddess Yarns,Worsted (9 wpi),
1221f5183eff2901a379800e9590a62838fc04d4,MerLin Tristan,Louet,Sport (12 wpi),
36797697b79a462fd65879746829d6cf52598826,Provence,Classic Elite Yarns,DK (11 wpi),
76be3eca1ca31be226a84ca4eafb97a50e2c1ee2,Mystik,GGH,DK (11 wpi),
b068a4e4c162677da1b9a1bb6b60eeffd6cb67f1,Beaded Rayon,Blue Heron,Worsted (9 wpi),
4fd882408b80a79968a989d57807b855bdd4d2ef,Tropicana DK,Sirdar,DK (11 wpi),
b068eeadcce84951c0a67b38f689d7a76b6b712f,Silk Purse,Alchemy: Yarns of Transformation,DK (11 wpi),
c01e4c4b29c61f16a87adf468f95cd4f01133db2,Bamboo,South West Trading Company,DK (11 wpi),
ea1a0b27243377461ed97214394f713df5f38305,Tajmahal,GGH,DK (11 wpi),
189ec3266f804bfc3dbd3de9014b1c92878185a8,Helen's Lace Multi,Lorna's Laces,Lace,
fa6c3c6452372ed63e381cfd07b0fef44e240da9,Plush Solid,Red Heart,DK (11 wpi),
6431668c29c2e2e589ace1cb3186360c3bb7ae8e,Sundance,Classic Elite Yarns,Worsted (9 wpi),
b14a66f0c08e683f5c9fd27125bd99ec7ddd9501,Senso Coton Microfiber,DMC,Thread,
83745b823e867301a7c74fccfff233035e34320f,Essentials Multi,TLC,Worsted (9 wpi),
4c18c59dab446479b58cb39a32b6c6eaa8300c6b,Opal-Maxi,Lang Yarns,Fingering (14 wpi),
fef3fd955835380dd4b1553aa50440e196906a9f,Excellent Mohair Count 10 Gradation (エクセレントモヘア カウント10 グラデーション),RichMore,Fingering (14 wpi),
72d88cb89710ec8b4810cefc415af0c12625351a,Cashmere 100 (カシミヤ100),RichMore,Fingering (14 wpi),
7cfc510e73076a555dd1126f5e1573fea1e7a4d9,Suspense (サスペンス),RichMore,Fingering (14 wpi),
5b36bc61df5bfa480b60cf024a43f210019a2785,Mango,Bouton d'Or,Sport (12 wpi),
f826f02e866c465fd2fb24805e13b9c7237b6884,Naturelle 10 Ply,Naturally,Aran (8 wpi),
0dcc39e22089e198ac811828011e7e6ac562aba2,Savoy,Tahki Yarns,Aran (8 wpi),
fcdee7c18260c9e9883e28674f4a8a903eff5a83,Glittallic,Patons North America,Bulky (7 wpi),
f554a0353212043636355282bc8aec6112ab7ff4,Country Style Casuals DK,Sirdar,DK (11 wpi),
70dee16c59e2de267b17c968b70318ab25fd10d0,Hokey Pokey,Red Heart,Worsted (9 wpi),
10cea25b3f8395c3ae8c19ff2bbec78ac92f57d8,Wiggles,TLC,DK (11 wpi),
9bb93fecaf1e0812c28945e211745e3ad0ab0ecb,Emmy Grande,Olympus,Thread,
529ad4ffe06a3c8ac2bd788f5b837eacc109d2b6,Tasmanian Merino (タスマニアンメリノ),Diakeito,Sport (12 wpi),
486da6963ddeb96346bb204979f58bebe71fdbb6,Byzantine (ビザンチン),RichMore,DK (11 wpi),
efe65d1e5a323540457f882d9c3098eacc805b4f,Bacara Epoch (バカラ エポック),RichMore,DK (11 wpi),
06c8d51bf5bc8889710294eb71d3117780b51971,Silk A La Mode (シルクアラモード),RichMore,DK (11 wpi),
20a485f0ba6dc507eb5c3b7a59b4a538af992089,Linen Nature,Olympus,Fingering (14 wpi),
65f4067a5125bd25a7b48e090c9b6e3c1a386a23,Emmy Grande Bijou,Olympus,Thread,
a9580854ea7572c98dd1c217446ad4eaafbd874e,Salsa,Filanda,DK (11 wpi),
a9091967111fee4149dbfaa07796c5f15c0d4096,Cotton Rainette,RichMore,Sport (12 wpi),
35ee1f2547a962cbe180afb16b716b740459e58a,Handicrafter Cotton Solids,Bernat,Aran (8 wpi),
2fcca4ce4f551cce4b520eea91901ed0eafeebe8,Soy Natural Blends,Bernat,Aran (8 wpi),
0abe8975ee315dda535e0d41282587acf53cad3c,Cotton Tweed Charkha (コットンツィード チャルカ),Hamanaka ハマナカ,Worsted (9 wpi),
652447d5d33d7c91360bb731304debdbd98c30be,Harmony (ハーモニー),Wister,Fingering (14 wpi),
2367597263801db6788bf2866bbc69448f8dfbf2,Happy Feet DK,Plymouth Yarn,DK (11 wpi),
94ef90654b4643aa9ebfff6ca8ba9a517d4034dc,Hadley,Valley Yarns,Worsted (9 wpi),
226fb3d361072b4ec4986e12c63e0225de01c9ee,Fair Lady 50 (フェアレディー50),Hamanaka ハマナカ,DK (11 wpi),
e97e2865177e2e630a696ae3bea9823588620cf8,Sonomono Tweed (ソノモノ ツィード),Hamanaka ハマナカ,DK (11 wpi),
fc2ef488820fa898e50f4297da521514a2f99f5c,Isletone (アイルトーン),Hamanaka ハマナカ,DK (11 wpi),
d4e0bd378becc965c95c291fcd832cf372b268da,Cotton Brill (コットンブリール),Ski Yarn,Fingering (14 wpi),
52d3cad846c47b7919f8e86d17ae22cc0c8a8deb,Silk Garden,Pierrot Yarns,Fingering (14 wpi),
a767711e37d9a0e29e8003dab97e3d8dd2af67f0,Fiorista Fino,Gedifra,DK (11 wpi),
1ec4f75242bfec3fa05152bb954a92f844c99a33,Organic Café Cotton Blend,Daruma,Fingering (14 wpi),
ddac20d8e7326d8bf9a0f0cd27e8e21976d76131,New Smoking,Filatura Di Crosa,Sport (12 wpi),
2538bab7af9e5b77b8638cc80ceda5d7022b3447,Paradiso,Patons North America,DK (11 wpi),
9b0bd72fd154b2bf86c68b086b8dfb13d56f340f,Fez (フェズ),Ski Yarn,DK (11 wpi),
5883d305113ae4975fabf4c2057d687034dee139,Star,Tahki Yarns,Fingering (14 wpi),
543505a5875d469411c31cccfb3a183531fda21a,British Eroika (ブリティッシュエロイカ),Puppy,Bulky (7 wpi),
06546647eeada3a937e6942ac9f4954a23eabef1,Wool 8/2 Effektgarn ,Kauni,Worsted (9 wpi),
2ae5ae54ba6fbd454b4de4cb0832a3bdb201648d,Plumeria プルメリア,Olympus,Fingering (14 wpi),
4a8ec947220a93b40dfbe554d0a7b970b3cd2e87,Silk Bijou Couleur（シルクビジュークルール）,Olympus,Sport (12 wpi),
88f59b642aeba13e0529c4476b13a732ab3898f2,Cascade 220® Tweed,Cascade Yarns ®,Worsted (9 wpi),
c544f485460756990b4057caa0baa7a27d156c82,Fluffy Frosted,Malina,Aran (8 wpi),
5343c226c6a714e6177619054757ff123091b4ea,Calmato (スキーカルマート),Ski Yarn,Fingering (14 wpi),
44616633a507043374590152c21ebbb0a5821718,Etranger (エトランゼ),Hamanaka ハマナカ,Fingering (14 wpi),
401eee84d80e0732dddb30f6656e171cf3016e40,Original M Silk,Teoriya,Lace,
4141e5b0e9b04f9777fde3e502c0acd24862129b,Cotton Kona (コットンコナ),Puppy,Sport (12 wpi),
141d1543488a64a91664f3377b52c24e96759723,Cotton Solento,Puppy,Sport (12 wpi),
93cfcb5b9c2764e510f618dc14875b727d23302c,Emmy Grande,Olympus,Lace,
dcb1be564d160cbb3080c43f1c578fbb3ca1e67f,Painter's Palette Premium Merino (KPPPM),Koigu,Light Fingering,
93870eb024a1f99aa6674d197aaf990eec8a7738,Organic Wool Field (オーガニックウール フィールド) ,Hamanaka ハマナカ,Sport (12 wpi),
bc4cc8399fe12644bc018e13b44f395727f355e4,Cotton Bam Boo,Classic Elite Yarns,Sport (12 wpi),
476b9d2865b01becd82748b64fc5b47c0c10085a,Babylo 10,DMC,Thread,
8f535fe0be31661febe0f164c25059dfe15e70ea,Prime Merino Sport,Daruma,Sport (12 wpi),
c540d3dd57871c90a96e975067af280f12c91faa,Karat (キャラット),Hamanaka ハマナカ,Sport (12 wpi),
26a92f8832c255c8f104b0974d5ef318cb645bc9,Spin Asa (スピン麻),Hamanaka ハマナカ,DK (11 wpi),
26076aeac6590a222a0dd8334ca491c6fa1bf09a,Flax K Lamé (フラックスＫラメ),Hamanaka ハマナカ,DK (11 wpi),
0e7a3950f32d38009d7ba477b9e1b8dd37e1e529,Orange,Puppy,Sport (12 wpi),
aef156c4c5639c5fd78b044cbd3f31d3fe688bc8,Giggles,Bernat,Worsted (9 wpi),
97b050544c3f12d10729a8b25bbc8b5940dd07a7,Premio プレミオ,Olympus,DK (11 wpi),
2ee6c94d216b08a6881e0f443ab88814b22846d3,Lustre ,TLC,Aran (8 wpi),
6151dbe559cd5019bd9e52a9589c294fbb7b5f9f,Win-Knit,Botany,Worsted (9 wpi),
d1da5358ecded85303c0b87748aa4fe4a9e7d140,Berella 4 Solids & Ragg,Bernat,Bulky (7 wpi),
19ccd0f3ca4401016b4620810bca70bbc1fac02d,Danish Bulky,Bernat,Bulky (7 wpi),
aad161e5c5bf6d80d3a51ea2ef03a8cabcaf88e0,Big Berella Bulky,Bernat,Bulky (7 wpi),
fd049d2d1fcc5059ae87daee67e9e77f9def8543,Crochet Thread #30 Aoi,Daruma,Thread,
4b1cdc6a30d1800196923bc18054e4ad1672cf24,Tasmanian Merino Fine (タスマニアンメリノ ファイン),Diakeito,Lace,
09476a332ed1a997d1387a27ce09cdb291a1b3f9,Bayadère,RichMore,Worsted (9 wpi),
ad81475b224873c1b9b0988012d1d3c9de3296fa,Baby Sheen Solids,Red Heart,Sport (12 wpi),
062b41bf9377fe3e61178c374988346c02b37138,Flax C Lamé (フラックスＣラメ),Hamanaka ハマナカ,Sport (12 wpi),
efbd3f28eee339811e9e60e5f068f28d115fe7f8,Linen,Claudia Hand Painted Yarns,Sport (12 wpi),
e22a2d8128f1906a91bd1bae3cca24ed9339389a,Double Crepe,Sirdar,Sport (12 wpi),
6ba069f56124a24d9f8cfc95ddb07a39e791ffbc,Almerino Baby ,Rooster,Sport (12 wpi),
ed483378dd39ad71146b8edfad6cd2a3d02e6f5c,Filisilk,Zitron,Lace,
367baa4f83f9f1957113b65635b9a79b32df981c,Chenonceaux,Anny Blatt,Worsted (9 wpi),
9f5fe8b874e8e316aac833479f3feb6b0fba4098,Cable 5,Karabella Yarns,Thread,
839500412b94f68e1aa5d5801f80f0a504b82b36,Fontana,Omega,DK (11 wpi),
021641472317fd5288d32bf56354e3f835136a26,Pure Wool Fingering (純毛中細),Hamanaka ハマナカ,Fingering (14 wpi),
ea94d180b768881c3a7f874de553c14152d2311a,Kortrijk Linen [Sophie],studio f + and ito (merceri f),Sport (12 wpi),
a285b726d742cf0bb2b077464e82c9865c60cb08,Cotton,Yarn Source Manila,Sport (12 wpi),
df7029b35950e74d43a3cc1d25f84610dbd76cca,Diadomina (ドミナ),Diakeito,DK (11 wpi),
d373d2ecc2ac43d9399a8010dd1b259f0885ea1c,Bella,Red Heart,DK (11 wpi),
a65f6bf0afb1c94d5fdb812b8072229c85a0cb46,Cotton Novia Varie (コットン ノービア ヴァリエ),Olympus,Sport (12 wpi),
2c87c6cbaa9fd7569e36a2458007a396bac55b3c,Kirabiki,Olympus,Sport (12 wpi),
903c6c53d7fcda898d09291c31a566ad573e2361,Creative Bamboo,Rico Design,Sport (12 wpi),
fd4414d2f4a65a6b01a6e059f9c6a1a10a311d86,Meadow,Willow Yarns,Aran (8 wpi),
c3a73e8a721a0f6b402a91714b505883ebee41c7,Kleber,Puppy,DK (11 wpi),
f343a79498c80d81d134a6ba4726d10ecdce0e21,Cotton Linen Lamé,Puppy,Sport (12 wpi),
0261703179c2c14eca3e746b2b6e1d6f75510d70,Huntington,Valley Yarns,Light Fingering,
41d468231126bca89a02343201bc024a954548e0,Percent Gradation (パーセント グラデーション),RichMore,Sport (12 wpi),
b99bef68f9434364675131ec6e53b2e1bb6b36de,Silk Cotton Fine (シルクコットン ファイン),RichMore,Sport (12 wpi),
5a83718afd81610441ff0af626141c0869e35941,Worsted,Red Barn Yarn,Worsted (9 wpi),
2b86c0c526a47d65f8618e1d5296ed6458cfdfb3,Imagine Solids (Mohair blend),Lion Brand,Aran (8 wpi),
a364dd4af28a53597573385843785525b694438c,Miroir Fleur (ミロワール フルール),Puppy,Fingering (14 wpi),
b06f2dde3335c287576497a0d525be0d2e489da7,Marvelous,Kollage Yarns,Super Bulky (5-6 wpi),
3475fc0d4276a19a1c3cd20273bf51bb267e7c6d,Reverie (レヴリー),Hamanaka ハマナカ,Fingering (14 wpi),
87100036180c765f23efcb7da13856fe5c41e8b0,Dream DK ,Plymouth Yarn,Light Fingering,
d09da5f26e4af99434cf72eddfa2cb356e26334e,Cabourg (with hemp),Bergère de France,Sport (12 wpi),
588863c76caa5280a06f50740ecebdfad51852f3,Men Washi 綿和紙,RichMore,Aran (8 wpi),
8a6bf90f0eb8ec40cbd0968ec6ad944405046162,Alpaca Mohair Fine (アルパカモヘアフィーヌ),Hamanaka ハマナカ,Worsted (9 wpi),
65c12bc6ff8d07d7b6fe26168ce48b3f254c9953,Purelife British Sheep Breeds Bouclé,Rowan,Super Bulky (5-6 wpi),
3a6e5d79c199589bdf0d16baf93019c88ce5a71a,Linen Surf (リネンサーフ),RichMore,Sport (12 wpi),
a0e0bcbc7dabc436444d41efe8659938b5578fd5,Peruvia Quick,Berroco,Super Bulky (5-6 wpi),
8c658c0602b1fbb2af7c18d1560f5c7a49200ed6,Bliss Baby DK,James C. Brett,DK (11 wpi),
3352881ba3723aa3f7e4d42704cd027b0ecce301,Tibet Wool,Himalaya Yarn (Nepal),Aran (8 wpi),
1ef0849b6170e4fe54769f81fa2a1bcae988ccc3,Coton,Infitex,Aran (8 wpi),
d77374182fc4134506f5847196e9cbff8867985f,Cotton,Scheepjes,Any gauge - designed for any gauge,
562a0e65bbb64608dbde2d6b7cd3de13e7f09c4f,Acrylic,Pegasus,Any gauge - designed for any gauge,
a00f4f9ca6a3a2b42f9c89e23185375aabc7b546,Silk100 Bouclé,Pierrot Yarns,DK (11 wpi),
fbe8b21cde593f7b521b525dca4121ae28c6542e,Sonomono Sport (ソノモノ 合太),Hamanaka ハマナカ,Fingering (14 wpi),
4fc02e0e854f6f92ade78d8baea09713658b7b4b,Aurora,RichMore,DK (11 wpi),
df63a46cba29ed36279f1e14bcbd4f52c46544e1,Boutique Swanky,Red Heart,DK (11 wpi),
38e6b2d37af7e2c06e5da5cd977552a401523d60,Precious (プレシャス),Olympus,Sport (12 wpi),
8ab9896416b7538b487f8a0d7bc349a1a307c3e2,Venezia Sport,Cascade Yarns ®,Sport (12 wpi),
b19a443574161bf74210c49e146bd047e0c4cff4,Sol Perlé,Omega,Sport (12 wpi),
1309f5845dc0a02a483686f562500ceadd6f757e,New 4Ply (ニュー4PLY),Puppy,Fingering (14 wpi),
5403ac5976554ed29ed9e4a2e32b52500cb7b8b4,Yuzen 友禅,RichMore,Sport (12 wpi),
69658f1a53c5112ff2225791f934ab923704e2b2,Fine Aran,Libby Summers,Aran (8 wpi),
34ab32578c26f7b64bea74d636b160f95aaaa2d4,Galway Sport,Plymouth Yarn,Sport (12 wpi),
7631d55961ff6c4f977081004f921fccba14a891,4ply hand-dyed cotton,Chumpling Crafts,Fingering (14 wpi),
9631916c7e135d136d942fc74206d1f368b402cd,Egitto,Titan Wool,DK (11 wpi),
c915c28f2992efbc430caaa0b97275b9a9a82881,Fine Silk Bamboo,Puppy,Lace,
181b55f260419b17dccf5e84ca5666956733f266,Simply Cotton Organic Sport,Knit Picks,Sport (12 wpi),
fb7de2691c30c3cb78645a8d1396408e9683fcfb,Nantuk Sweater & Afghan,Columbia Minerva,Aran (8 wpi),
b9c817ac46ce8a6b38fe086023685e06ba56b0e5,Angel,Bergère de France,Sport (12 wpi),
5073efbe638e68cc91805d02b64a26746d8a1df4,Velrex,Lucci Yarn,Sport (12 wpi),
4194f97c0b709425f8fa0f30f8185ba5bfd21c49,Bombay,Katia,Light Fingering,
38a1096f6f174c3d79a4ae8f34d389342a2f4ff1,Carioca,Adriafil,Aran (8 wpi),
c32cc5c722215294522e1aa88a91c7fc5295812b,Alpaca Villa(アルパカヴィラ),Hamanaka ハマナカ,Sport (12 wpi),
0e5daf7ecf86e9e9d015b187410345cd6a2af22d,Quest,Willow Yarns,Fingering (14 wpi),
3f75d4e010b3db560894010521d2020dd5e9ab22,Danube DK,Crystal Palace Yarns,DK (11 wpi),
91ebcd267d9dd03bfb069c8baa370d519dbcde8f,Merino Extrafine 4 Ply,Patons UK,Fingering (14 wpi),
18e323085c68d7ae404a6bcf639a23e188a8f2f4,Breeds Shetland 4-ply ,Blacker Yarns,Fingering (14 wpi),
674f8430e449c923f44d274f77735b2bd7bc392d,Pima Denim (ピマデニム),Puppy,Sport (12 wpi),
f667ab85bcc4b3cf65b6e95f856e60df32f68805,Cotton Novia (コットンノービア),Olympus,Sport (12 wpi),
ee59a74cf5e6e1701d44a0634eaf6607f2a03f8a,Aran with British Wool,John Lewis,Aran (8 wpi),
4434ba0c8fd1bbd694a91607d833a7eff17b8f45,Simply Soft Paints,Caron,DK (11 wpi),
9759046243b3aa5be923841f1bd29b272f29db3b,Field,Willow Yarns,Aran (8 wpi),
286527e92a9a5e181fe2d4029e5b3ed40da2da71,Lizbeth Size 3,Handy Hands,Thread,
b10e92364060cf0e544b7d5f2a382b24262b6529,Senape (セナペ),Puppy,Lace,
5e1f3f83dfc156c8910e1ba2d568b3e0f184e56a,Islay (アイラ),Ski Yarn,Fingering (14 wpi),
78bc691b8e52657be6842dbee3033906a55cecc3,Puelo (Llama),Araucania Yarns,DK (11 wpi),
6ee4100dd96789167895985d961bc496eba57a9b,Silky Grace (シルキーグレイス),Olympus,Sport (12 wpi),
77d030cda33ad6e79ce59226a3b61f86a71b01fb,Creative Cotton Print Aran,Rico Design,Aran (8 wpi),
7c5b4a2e98245a4e7dcec3682ac2b3a4df2cd2c6,Feather,Willow Yarns,Sport (12 wpi),
bb1d2d921cb9d9599b38984d939c9d4b256ecce7,Lace Handgefärbt,Ferner Wolle,Lace,
6d9185dfb009d94e6b191f0431291c43a5beb645,Giza Cotton DK,King Cole,Fingering (14 wpi),
45c252f8bb760a1f38b5fc4c7b092af897d67862,Fiesta,Hayfield,DK (11 wpi),
2187f3eaf3cd2c87793e5ffb5ccf61b4e749aeee,Linen Concerto,Plymouth Yarn,DK (11 wpi),
dfd3025e4473aadc96ea0e0193c5fb2b40a5a4b4,Delphi,Debbie Bliss,Bulky (7 wpi),
408d5d2d3bc91eec6cd1b16e9a04a9da7ef7c1be,Laura Knitting Cotton,Lotus International (India),DK (11 wpi),
75408f60ff08dfb278f5423aa1be1a5b39177494,Downton Abbey Lady Mary,Premier Yarns,DK (11 wpi),
3e0af89fb9928928e2f258de56265321f468d3a3,Linaza,Plymouth Yarn,Sport (12 wpi),
b4f3a2b1a6ce1c8ee951ccb018c08080716f4953,Reticule,Mrs Crosby,Lace,
5db01aa8ad19c59ee06d605c4b5d79d3204e5add,Mirai,Noro,Worsted (9 wpi),
3c2c9e915dd3f7d89959f9605f8b5e143a0f86d4,Shantung,Filatura Di Crosa,Sport (12 wpi),
c981e0995fe446212e8305ebecc73a8e737c9b5c,Royal,Zeeman,Worsted (9 wpi),
